,Elo_0,Elo_1,Elo_2,Elo_3,Elo_4,default_af_0,default_af_1,default_af_2,default_af_3,default_af_4,default_af_5,default_af_6,default_af_7,default_af_8,default_af_9,default_comp_v2_0,default_comp_v2_1,default_comp_v2_2,default_comp_v2_3,default_comp_v2_4,default_comp_v2_5,default_comp_v2_6,default_comp_v2_7,default_comp_v2_8,default_comp_v2_9,default_img_0,default_img_1,default_img_2,default_img_3,default_img_4,default_img_5,default_img_6,default_img_7,default_img_8,default_img_9,default_multimer_0,default_multimer_1,default_multimer_2,default_multimer_3,default_multimer_4,default_multimer_5,default_multimer_6,default_multimer_7,default_multimer_8,default_multimer_9,default_pdb70_0,default_pdb70_1,default_pdb70_2,default_pdb70_3,default_pdb70_4,default_pdb70_5,default_pdb70_6,default_pdb70_7,default_pdb70_8,default_pdb70_9,default_pdb70_v2_0,default_pdb70_v2_1,default_pdb70_v2_2,default_pdb70_v2_3,default_pdb70_v2_4,default_pdb70_v2_5,default_pdb70_v2_6,default_pdb70_v2_7,default_pdb70_v2_8,default_pdb70_v2_9,default_pdb_v2_0,default_pdb_v2_1,default_pdb_v2_2,default_pdb_v2_3,default_pdb_v2_4,default_pdb_v2_5,default_pdb_v2_6,default_pdb_v2_7,default_pdb_v2_8,default_pdb_v2_9,default_struct_v2_0,default_struct_v2_1,default_struct_v2_2,default_struct_v2_3,default_struct_v2_4,default_struct_v2_5,default_struct_v2_6,default_struct_v2_7,default_struct_v2_8,default_struct_v2_9,default_uniclust30_0,default_uniclust30_1,default_uniclust30_2,default_uniclust30_3,default_uniclust30_4,default_uniclust30_5,default_uniclust30_6,default_uniclust30_7,default_uniclust30_8,default_uniclust30_9,default_uniref30_22_0,default_uniref30_22_1,default_uniref30_22_10,default_uniref30_22_11,default_uniref30_22_12,default_uniref30_22_13,default_uniref30_22_14,default_uniref30_22_15,default_uniref30_22_16,default_uniref30_22_17,default_uniref30_22_18,default_uniref30_22_19,default_uniref30_22_2,default_uniref30_22_20,default_uniref30_22_21,default_uniref30_22_22,default_uniref30_22_23,default_uniref30_22_24,default_uniref30_22_3,default_uniref30_22_4,default_uniref30_22_5,default_uniref30_22_6,default_uniref30_22_7,default_uniref30_22_8,default_uniref30_22_9,lewis_0,lewis_1,lewis_2,lewis_3,lewis_4,unidist_uniprot_img_0,unidist_uniprot_img_1,unidist_uniprot_img_2,unidist_uniprot_img_3,unidist_uniprot_img_4,unidist_uniprot_img_5,unidist_uniprot_img_6,unidist_uniprot_img_7,unidist_uniprot_img_8,unidist_uniprot_img_9,unidist_uniprot_sto_0,unidist_uniprot_sto_1,unidist_uniprot_sto_2,unidist_uniprot_sto_3,unidist_uniprot_sto_4,unidist_uniprot_sto_5,unidist_uniprot_sto_6,unidist_uniprot_sto_7,unidist_uniprot_sto_8,unidist_uniprot_sto_9
61,0.65631,0.63071,0.6516,0.68922,0.6892,0.71967,0.73682,0.59116,0.59237,0.63601,0.62457,0.63179,0.70871,0.64237,0.64777,0.67274,0.64403,0.64784,0.63898,0.63781,0.70658,0.63982,0.63657,0.63479,0.62498,0.64871,0.63395,0.63288,0.62912,0.63492,0.6349,0.63149,0.87881,0.84527,0.64521,0.63697,0.64095,0.71232,0.74615,0.67866,0.66024,0.62393,0.62504,0.62096,0.62508,0.63444,0.7855,0.91318,0.63489,0.6876,0.63882,0.63363,0.64515,0.67617,0.63089,0.63422,0.63344,0.63834,0.63685,0.75565,0.65779,1.0,0.6821,0.64055,0.63225,0.63683,0.67021,0.62802,0.63175,0.65105,0.63833,0.63804,0.6435,0.64064,0.71642,0.63436,0.75551,0.6321,0.63145,0.63109,0.64572,0.74261,0.6346,0.63242,0.64376,0.71443,0.7404,0.79527,0.62099,0.65332,0.87511,0.61715,0.62458,0.63277,0.62936,0.67515,0.68043,0.66917,0.86522,0.85172,0.61651,0.61729,0.61692,0.63668,0.61801,0.7249,0.64444,0.68497,0.62754,0.61441,0.87442,0.62925,0.62282,0.63367,0.63503,0.62736,0.6873,0.64002,0.61914,0.77578,0.60374,0.58124,0.12774,0.52868,0.13476,0.81696,0.64853,0.63488,0.66615,0.64185,0.62894,0.82217,0.65207,0.63393,0.64326,0.65172,0.74712,0.69676,0.685,0.76813,0.74292,0.62815,0.63089,0.6324,0.63449
62,0.82258,0.64909,0.81706,0.88775,0.88343,0.68186,0.69184,0.58508,0.58672,0.75045,0.74077,0.71612,0.84148,0.85027,0.88153,0.90612,0.77959,0.77463,0.76628,0.67573,0.90946,0.75154,0.64486,0.66728,0.65442,0.77761,0.70025,0.68876,0.66673,0.65416,0.65033,0.63273,0.69271,0.74624,0.61763,0.70193,0.7685,0.90976,0.87504,0.8126,0.76763,0.62407,0.65516,0.62879,0.65339,0.7256,0.78584,0.65302,0.71932,0.8833,0.69764,0.66747,0.71889,0.94497,0.68633,0.73634,0.69802,0.70412,0.67042,0.89833,0.86007,0.6821,1.0,0.73378,0.71791,0.68751,0.79661,0.64293,0.6823,0.82864,0.63427,0.67572,0.72347,0.63019,0.94427,0.66911,0.82516,0.67089,0.71485,0.66801,0.72624,0.83963,0.69964,0.68638,0.70656,0.8532,0.81143,0.62969,0.67435,0.87943,0.69578,0.63043,0.67062,0.72898,0.67459,0.94416,0.86256,0.77504,0.6751,0.63355,0.61354,0.60104,0.60747,0.61241,0.60406,0.61686,0.61122,0.81974,0.6156,0.60528,0.64799,0.62125,0.61047,0.64845,0.69156,0.66482,0.63984,0.70677,0.6563,0.62442,0.64564,0.56922,0.12652,0.52641,0.13787,0.78039,0.63961,0.64532,0.61875,0.63949,0.75453,0.64465,0.62928,0.61473,0.61455,0.7632,0.90805,0.90883,0.96653,0.80981,0.83617,0.65296,0.66971,0.63028,0.67568
63,0.85897,0.76135,0.85843,0.766,0.74465,0.61039,0.61387,0.63117,0.63635,0.8271,0.77152,0.82623,0.6607,0.7202,0.73039,0.78353,0.81005,0.90923,0.89574,0.81973,0.7516,0.87701,0.78822,0.84628,0.73293,0.8548,0.85814,0.84526,0.83952,0.81393,0.80957,0.72518,0.63645,0.65612,0.65962,0.90866,0.88485,0.71936,0.69181,0.80146,0.85017,0.70418,0.78076,0.74196,0.77656,0.8835,0.65871,0.63091,0.85372,0.83218,0.89634,0.86339,0.93611,0.76937,0.88865,0.83151,0.87181,0.9079,0.85053,0.68248,0.86671,0.64055,0.73378,1.0,0.9131,0.85994,0.89654,0.74884,0.81716,0.85362,0.74439,0.87666,0.92164,0.70974,0.72152,0.80412,0.66752,0.87477,0.86159,0.8691,0.92322,0.66581,0.89653,0.89271,0.94295,0.69774,0.67399,0.62216,0.76722,0.82782,0.64513,0.7371,0.81645,0.92704,0.83874,0.77345,0.75011,0.75376,0.63595,0.62185,0.69116,0.65845,0.67693,0.65011,0.67042,0.6225,0.64393,0.76351,0.67181,0.67221,0.62579,0.67626,0.66322,0.68387,0.84671,0.79692,0.63217,0.84184,0.7146,0.62213,0.64575,0.59709,0.50809,0.52337,0.14473,0.658,0.65576,0.74141,0.65844,0.66349,0.82814,0.63168,0.66768,0.68594,0.6723,0.91283,0.69775,0.7066,0.76328,0.66185,0.70483,0.79823,0.77988,0.69681,0.80359
64,0.81853,0.77746,0.82196,0.74613,0.72337,0.61813,0.62147,0.63778,0.6471,0.8209,0.77018,0.8318,0.66177,0.71428,0.72143,0.76741,0.81385,0.87561,0.90598,0.86284,0.73223,0.89482,0.79293,0.85158,0.75886,0.83094,0.88275,0.86268,0.84738,0.835,0.82622,0.74382,0.63898,0.65016,0.6663,0.90501,0.88973,0.70912,0.68313,0.77295,0.82336,0.71552,0.80233,0.75902,0.80947,0.87543,0.65868,0.62334,0.89045,0.78717,0.91985,0.85553,0.92102,0.73892,0.91967,0.83558,0.87336,0.92199,0.89057,0.68051,0.83501,0.63225,0.71791,0.9131,1.0,0.88042,0.83773,0.77435,0.85907,0.82043,0.76922,0.89604,0.89929,0.72582,0.71287,0.83101,0.66531,0.87094,0.89589,0.88924,0.91689,0.66069,0.91903,0.902,0.90113,0.69054,0.66319,0.61715,0.79826,0.80257,0.63762,0.76489,0.83352,0.91989,0.84909,0.74376,0.74652,0.74939,0.63033,0.61885,0.69025,0.65598,0.67287,0.64287,0.66792,0.61614,0.63549,0.75208,0.66968,0.66674,0.61953,0.67932,0.65832,0.68492,0.85855,0.81221,0.62725,0.84443,0.7276,0.61636,0.62599,0.60044,0.50756,0.52124,0.13826,0.66102,0.65153,0.7669,0.65093,0.66335,0.85409,0.62718,0.65589,0.68175,0.66952,0.90356,0.69477,0.69515,0.74024,0.66101,0.70038,0.81156,0.82362,0.69837,0.84914
65,0.7562,0.80415,0.80359,0.71418,0.70319,0.60035,0.60306,0.72306,0.73601,0.87062,0.83496,0.89094,0.64354,0.71922,0.71167,0.76078,0.87917,0.83414,0.92116,0.8553,0.70284,0.94944,0.80167,0.82556,0.73289,0.87651,0.91935,0.89155,0.93642,0.88135,0.87694,0.7955,0.62504,0.64268,0.691,0.9306,0.88634,0.67706,0.66341,0.74214,0.79768,0.6929,0.77483,0.72568,0.77305,0.93043,0.63786,0.62907,0.93662,0.75443,0.91409,0.86361,0.85993,0.71015,0.86611,0.89398,0.93839,0.9086,0.8927,0.66055,0.8111,0.63683,0.68751,0.85994,0.88042,1.0,0.81943,0.76941,0.89296,0.84241,0.80406,0.93517,0.91768,0.74384,0.68658,0.86866,0.64138,0.8259,0.8483,0.89852,0.89865,0.63697,0.89875,0.89706,0.91122,0.65958,0.65158,0.62224,0.78554,0.75939,0.63231,0.72941,0.79156,0.84485,0.79732,0.70904,0.73564,0.75588,0.62927,0.62253,0.68148,0.64566,0.66577,0.6429,0.65726,0.62073,0.63636,0.72527,0.6658,0.66079,0.62209,0.67937,0.65926,0.68899,0.86213,0.81891,0.63145,0.8573,0.69407,0.61953,0.61278,0.59322,0.50848,0.13728,0.15174,0.64308,0.66955,0.79873,0.66591,0.68713,0.85928,0.62635,0.67759,0.68704,0.67618,0.86785,0.66343,0.67137,0.71994,0.6464,0.67097,0.77342,0.77793,0.69074,0.80227
66,0.88786,0.69832,0.88661,0.85125,0.80423,0.61487,0.61951,0.62609,0.63035,0.8594,0.80958,0.83692,0.67722,0.78378,0.78916,0.84734,0.83058,0.9129,0.86869,0.75747,0.85156,0.85646,0.72242,0.76711,0.69648,0.87967,0.78251,0.76507,0.76869,0.75111,0.74958,0.68872,0.65665,0.69148,0.64891,0.83887,0.87905,0.78225,0.7387,0.90824,0.91389,0.67458,0.72194,0.69876,0.71714,0.8458,0.67195,0.65216,0.8077,0.92545,0.82798,0.78835,0.88525,0.83244,0.79339,0.82533,0.81999,0.85261,0.77953,0.72014,0.9212,0.67021,0.79661,0.89654,0.83773,0.81943,1.0,0.71293,0.75483,0.89521,0.7085,0.80627,0.89474,0.6847,0.78702,0.74274,0.69281,0.77923,0.78791,0.78753,0.89315,0.68826,0.82306,0.80752,0.87812,0.74907,0.71456,0.63701,0.71153,0.89149,0.68312,0.70025,0.74625,0.84786,0.83229,0.84426,0.82485,0.83626,0.67045,0.64263,0.6706,0.64166,0.65992,0.64015,0.65011,0.63291,0.63879,0.8536,0.65222,0.65732,0.64841,0.6548,0.64932,0.66399,0.80015,0.75447,0.62835,0.83953,0.68437,0.63319,0.69533,0.59706,0.50926,0.52526,0.14594,0.68215,0.64421,0.69645,0.65786,0.64766,0.79788,0.65036,0.65625,0.65443,0.64935,0.91378,0.74776,0.74397,0.84428,0.67922,0.77567,0.73221,0.72525,0.66414,0.73998
67,0.68786,0.84882,0.68823,0.65307,0.64496,0.59394,0.59633,0.66853,0.67116,0.6856,0.65599,0.69339,0.61939,0.64373,0.64598,0.66747,0.67757,0.7306,0.74128,0.78982,0.66357,0.73358,0.89243,0.86897,0.90363,0.69177,0.79406,0.82082,0.76559,0.87009,0.87122,0.88696,0.62674,0.62604,0.781,0.7585,0.72219,0.64064,0.63095,0.67079,0.71067,0.87193,0.87764,0.91341,0.90534,0.72266,0.6275,0.62993,0.74447,0.68411,0.77403,0.83409,0.75762,0.65578,0.82398,0.69274,0.73325,0.77385,0.81102,0.63457,0.69808,0.62802,0.64293,0.74884,0.77435,0.76941,0.71293,1.0,0.84127,0.69469,0.90745,0.81106,0.75537,0.86669,0.64919,0.85752,0.62789,0.84111,0.83606,0.83658,0.75619,0.62529,0.80402,0.83024,0.76516,0.63501,0.62165,0.63162,0.86263,0.67071,0.62252,0.88315,0.85341,0.76303,0.73233,0.65715,0.65489,0.66293,0.62163,0.62907,0.85014,0.7584,0.80846,0.71011,0.78401,0.64111,0.69157,0.65192,0.78282,0.79358,0.61964,0.78805,0.76759,0.76624,0.77148,0.80886,0.65425,0.72455,0.83473,0.62912,0.60354,0.65567,0.50872,0.52223,0.14241,0.62581,0.72339,0.87749,0.72677,0.75051,0.70252,0.63439,0.71873,0.80709,0.77171,0.72884,0.63627,0.64282,0.65812,0.62556,0.64192,0.87713,0.90683,0.81868,0.89201
68,0.72168,0.88493,0.73885,0.69881,0.66468,0.59799,0.60042,0.69428,0.70179,0.77536,0.74195,0.79455,0.63073,0.68347,0.68096,0.70645,0.77798,0.78564,0.8704,0.91663,0.67845,0.88229,0.88945,0.86975,0.81595,0.78442,0.95026,0.95162,0.88966,0.92345,0.91217,0.8754,0.62929,0.64006,0.73284,0.88456,0.79458,0.67129,0.65913,0.70122,0.73126,0.75466,0.87884,0.80591,0.86642,0.83715,0.62559,0.63371,0.92089,0.70944,0.90866,0.87016,0.81834,0.6824,0.88873,0.79906,0.8533,0.89473,0.93327,0.66259,0.74489,0.63175,0.6823,0.81716,0.85907,0.89296,0.75483,0.84127,1.0,0.75314,0.89518,0.92954,0.84336,0.82591,0.68182,0.9564,0.6297,0.88786,0.90371,0.94301,0.86657,0.62727,0.91364,0.91217,0.8526,0.64426,0.63732,0.63234,0.90812,0.73022,0.62705,0.81539,0.888,0.83367,0.76501,0.69425,0.68678,0.69474,0.6201,0.62424,0.72739,0.67466,0.70237,0.67331,0.69167,0.6343,0.66147,0.70164,0.69801,0.69557,0.6174,0.71435,0.69168,0.75645,0.81564,0.8017,0.66195,0.76709,0.77182,0.62473,0.60684,0.61666,0.51,0.1424,0.1487,0.63509,0.71662,0.89147,0.68812,0.74467,0.79263,0.63164,0.70436,0.72263,0.70805,0.83014,0.66595,0.64773,0.70331,0.62923,0.65343,0.83575,0.85893,0.74087,0.8829
69,0.85355,0.71488,0.90287,0.82502,0.82859,0.61891,0.62392,0.62727,0.63214,0.91162,0.88608,0.88402,0.71292,0.82476,0.82856,0.9213,0.92722,0.87701,0.86475,0.76158,0.80876,0.87492,0.70593,0.72733,0.68146,0.94209,0.78828,0.7646,0.79626,0.7389,0.7366,0.69252,0.64268,0.67665,0.64859,0.85076,0.89062,0.77604,0.73961,0.83855,0.85038,0.64545,0.70679,0.66405,0.6965,0.91673,0.69144,0.63329,0.84088,0.88792,0.82318,0.7572,0.8326,0.85632,0.7728,0.9256,0.8869,0.8251,0.76937,0.73439,0.93411,0.65105,0.82864,0.85362,0.82043,0.84241,0.89521,0.69469,0.75314,1.0,0.69345,0.80005,0.88581,0.6707,0.79786,0.73028,0.71605,0.75231,0.75836,0.77098,0.85504,0.70546,0.81231,0.79221,0.8593,0.73797,0.71508,0.61922,0.7015,0.88002,0.65519,0.66056,0.72147,0.80847,0.74414,0.85019,0.8609,0.83138,0.64728,0.62436,0.64015,0.61886,0.6297,0.62421,0.6251,0.6119,0.61905,0.8241,0.6377,0.62605,0.63278,0.64539,0.62818,0.65286,0.77665,0.72935,0.6212,0.81933,0.66319,0.61517,0.63329,0.57709,0.50627,0.52254,0.14286,0.68582,0.63851,0.70191,0.64363,0.64724,0.86685,0.63377,0.65496,0.6479,0.64177,0.87151,0.74674,0.78327,0.86609,0.70451,0.74015,0.70075,0.71069,0.65073,0.72407
70,0.67507,0.90209,0.68453,0.65246,0.64547,0.59065,0.59281,0.71101,0.71399,0.70541,0.6775,0.72202,0.61109,0.63823,0.6378,0.66508,0.69831,0.72023,0.75672,0.84534,0.65422,0.76117,0.90852,0.8623,0.86376,0.71211,0.84037,0.86264,0.81176,0.8999,0.89698,0.92652,0.62428,0.6294,0.81141,0.79043,0.72611,0.63567,0.62971,0.67181,0.69836,0.84532,0.88074,0.8689,0.8839,0.74951,0.62065,0.63974,0.78573,0.67414,0.8083,0.83581,0.75384,0.64949,0.81565,0.71121,0.76423,0.79664,0.86358,0.62751,0.68694,0.63833,0.63427,0.74439,0.76922,0.80406,0.7085,0.90745,0.89518,0.69345,1.0,0.84847,0.75864,0.90989,0.63948,0.92462,0.61686,0.84208,0.81976,0.86819,0.76991,0.61372,0.81538,0.83844,0.77669,0.62881,0.62513,0.64201,0.89259,0.66427,0.62659,0.85783,0.85973,0.75511,0.72382,0.64537,0.6579,0.66629,0.62664,0.63884,0.80556,0.73444,0.77031,0.70506,0.75842,0.64751,0.68855,0.65723,0.75796,0.75637,0.62885,0.77167,0.74589,0.76991,0.76615,0.78575,0.66802,0.72426,0.80218,0.63856,0.59545,0.64985,0.51277,0.14757,0.50024,0.62684,0.73692,0.92605,0.73818,0.77936,0.71027,0.64374,0.73503,0.80334,0.77534,0.74052,0.63138,0.63205,0.64868,0.62328,0.63899,0.84875,0.87353,0.81089,0.86611
71,0.7536,0.83754,0.77383,0.70461,0.68774,0.59813,0.60068,0.71716,0.72901,0.82758,0.78118,0.85208,0.63319,0.69223,0.69121,0.73044,0.80763,0.82824,0.89172,0.88466,0.69629,0.90566,0.85794,0.86379,0.76271,0.83214,0.92675,0.91434,0.92038,0.91717,0.91528,0.82895,0.62678,0.64137,0.70549,0.93852,0.84301,0.67068,0.657,0.73508,0.78717,0.72618,0.83148,0.77431,0.83362,0.89386,0.63364,0.63339,0.92869,0.74335,0.93568,0.89035,0.8736,0.69736,0.91562,0.852,0.91594,0.93178,0.93056,0.65197,0.7891,0.63804,0.67572,0.87666,0.89604,0.93517,0.80627,0.81106,0.92954,0.80005,0.84847,1.0,0.92907,0.77469,0.6782,0.92294,0.63847,0.88563,0.87306,0.94358,0.90892,0.63426,0.92888,0.92593,0.92777,0.65394,0.64569,0.62742,0.82851,0.7442,0.6325,0.77911,0.84352,0.87273,0.81938,0.69715,0.70765,0.72739,0.62848,0.62563,0.71273,0.66787,0.69238,0.65926,0.68396,0.62746,0.65074,0.71495,0.69607,0.6862,0.62375,0.6977,0.67771,0.70898,0.86304,0.83779,0.646,0.82685,0.71869,0.62155,0.61735,0.61122,0.51031,0.14075,0.14951,0.63793,0.68705,0.83495,0.6784,0.70387,0.8146,0.63654,0.68889,0.70982,0.69486,0.86913,0.65995,0.65955,0.70092,0.63552,0.66692,0.81683,0.81184,0.71845,0.8421
72,0.82335,0.75853,0.85012,0.75966,0.73604,0.60397,0.60763,0.65896,0.67064,0.8884,0.83671,0.89426,0.65379,0.74293,0.74267,0.79906,0.86836,0.88861,0.91703,0.82556,0.74064,0.92349,0.79006,0.81456,0.7257,0.89405,0.86952,0.8448,0.87173,0.82823,0.82615,0.74522,0.63293,0.65489,0.66932,0.93055,0.89948,0.71013,0.68612,0.80077,0.85851,0.69381,0.77528,0.72408,0.77788,0.92519,0.64739,0.63355,0.9057,0.81961,0.91,0.83794,0.91172,0.75325,0.87977,0.90214,0.92508,0.92293,0.86419,0.67627,0.87789,0.6435,0.72347,0.92164,0.89929,0.91768,0.89474,0.75537,0.84336,0.88581,0.75864,0.92907,1.0,0.71685,0.71978,0.82042,0.66134,0.83304,0.83571,0.87458,0.93481,0.65603,0.9023,0.89086,0.96013,0.68671,0.67221,0.62127,0.76084,0.81819,0.64314,0.72646,0.7864,0.88487,0.84127,0.75802,0.76363,0.78815,0.63521,0.62385,0.67909,0.64775,0.66884,0.6444,0.65693,0.61959,0.63906,0.77725,0.675,0.66374,0.62333,0.67332,0.65693,0.68512,0.85422,0.80578,0.63073,0.86505,0.69444,0.61659,0.63684,0.5987,0.50793,0.52279,0.14929,0.65384,0.66018,0.74875,0.65878,0.66694,0.8456,0.63272,0.66673,0.67317,0.66582,0.91743,0.69118,0.69283,0.75914,0.65276,0.69848,0.76525,0.76255,0.68466,0.78596
73,0.66173,0.85177,0.66777,0.63974,0.63456,0.59199,0.59474,0.64895,0.65103,0.67407,0.65193,0.68447,0.60927,0.63012,0.63041,0.654,0.67648,0.69537,0.71772,0.80021,0.64503,0.71861,0.87473,0.8138,0.90024,0.68422,0.7805,0.80061,0.73711,0.81929,0.81531,0.86365,0.62618,0.62701,0.83952,0.7323,0.69442,0.62876,0.62427,0.6541,0.67447,0.88922,0.87526,0.84484,0.85816,0.70412,0.62074,0.64498,0.73193,0.66183,0.75184,0.76423,0.71491,0.64293,0.76214,0.68106,0.71182,0.74658,0.79446,0.62413,0.67079,0.64064,0.63019,0.70974,0.72582,0.74384,0.6847,0.86669,0.82591,0.6707,0.90989,0.77469,0.71685,1.0,0.63208,0.82589,0.61675,0.78745,0.7721,0.79055,0.72832,0.6145,0.766,0.78068,0.72905,0.62877,0.62591,0.65537,0.86782,0.64983,0.62749,0.82714,0.83034,0.7178,0.68909,0.63609,0.6469,0.64971,0.62335,0.64449,0.80653,0.77491,0.79638,0.75515,0.78364,0.66845,0.73096,0.64052,0.81464,0.78358,0.62996,0.84824,0.79175,0.86188,0.71376,0.72122,0.69491,0.68587,0.84902,0.65004,0.59401,0.67101,0.51082,0.14482,0.49926,0.62621,0.78241,0.89679,0.77653,0.82363,0.68764,0.65229,0.78316,0.8332,0.80873,0.71224,0.62658,0.62769,0.63993,0.62162,0.63194,0.80301,0.85634,0.88227,0.8185
74,0.80021,0.64616,0.80358,0.89106,0.88142,0.69206,0.70352,0.58878,0.59072,0.74017,0.72712,0.71245,0.85368,0.82254,0.84534,0.89024,0.75283,0.75481,0.74691,0.67044,0.9123,0.73724,0.64636,0.66414,0.65154,0.75916,0.6917,0.68219,0.66818,0.65618,0.65351,0.6376,0.71626,0.79168,0.62388,0.69763,0.75996,0.92874,0.90988,0.8174,0.77196,0.62772,0.6516,0.63285,0.65518,0.71415,0.81319,0.67615,0.70989,0.85915,0.69495,0.66681,0.71947,0.90219,0.68827,0.71959,0.69268,0.69953,0.67079,0.93832,0.81907,0.71642,0.94427,0.72152,0.71287,0.68658,0.78702,0.64919,0.68182,0.79786,0.63948,0.6782,0.71978,0.63208,1.0,0.67226,0.86022,0.66878,0.71123,0.6693,0.72016,0.86535,0.69238,0.67947,0.70567,0.86799,0.84262,0.64387,0.67003,0.85459,0.74573,0.63538,0.66321,0.7189,0.68336,0.91907,0.87576,0.79727,0.71635,0.65188,0.61711,0.60432,0.61116,0.6144,0.60819,0.62407,0.61377,0.84661,0.61759,0.60838,0.66898,0.62203,0.61236,0.64668,0.69626,0.66988,0.64417,0.71205,0.65176,0.63464,0.64261,0.57086,0.1329,0.52501,0.14394,0.8262,0.64338,0.64402,0.62415,0.64279,0.73652,0.65725,0.62837,0.61938,0.61922,0.74339,0.95611,0.9072,0.94231,0.84002,0.87945,0.65409,0.67112,0.63198,0.67572
75,0.71124,0.89869,0.7278,0.69386,0.66282,0.59321,0.59538,0.72639,0.73432,0.7514,0.71444,0.77309,0.62056,0.65599,0.6569,0.68769,0.73889,0.76059,0.83666,0.86872,0.67056,0.84163,0.89582,0.87368,0.81456,0.75992,0.91588,0.92896,0.88977,0.92754,0.92427,0.89772,0.62983,0.64055,0.75534,0.87366,0.78053,0.66877,0.65801,0.69844,0.72694,0.76405,0.86256,0.82322,0.86094,0.80939,0.62278,0.63815,0.87162,0.69984,0.87179,0.88414,0.80716,0.67126,0.87367,0.7648,0.83341,0.86004,0.9058,0.65397,0.72108,0.63436,0.66911,0.80412,0.83101,0.86866,0.74274,0.85752,0.9564,0.73028,0.92462,0.92294,0.82042,0.82589,0.67226,1.0,0.62668,0.88316,0.88534,0.92695,0.83607,0.62334,0.87533,0.89527,0.8438,0.64303,0.63719,0.63812,0.89802,0.71572,0.62916,0.82196,0.87155,0.81008,0.7577,0.68622,0.67911,0.69149,0.62184,0.62991,0.7489,0.68821,0.71642,0.67832,0.70989,0.63815,0.6667,0.69962,0.711,0.70993,0.62226,0.7216,0.70504,0.74509,0.82595,0.82809,0.66793,0.77148,0.76999,0.62995,0.59878,0.61996,0.51021,0.14523,0.14593,0.63312,0.72591,0.89186,0.70199,0.76152,0.76038,0.63636,0.70738,0.74417,0.7277,0.79291,0.66042,0.64283,0.6884,0.6265,0.65285,0.84943,0.85514,0.7464,0.87722
76,0.73151,0.63828,0.72094,0.78035,0.8288,0.6872,0.70604,0.58379,0.58526,0.66092,0.63993,0.64718,0.85989,0.70281,0.73297,0.76429,0.6689,0.68726,0.66402,0.63443,0.81721,0.65555,0.62627,0.63539,0.62354,0.68426,0.63854,0.63536,0.63396,0.62848,0.62764,0.61846,0.78856,0.85464,0.61398,0.65295,0.69307,0.86305,0.90294,0.72085,0.70006,0.61075,0.62694,0.61318,0.62604,0.65899,0.92665,0.69875,0.64216,0.74782,0.64823,0.63771,0.66634,0.80168,0.65092,0.66075,0.64963,0.64941,0.63353,0.89622,0.72524,0.75551,0.82516,0.66752,0.66531,0.64138,0.69281,0.62789,0.6297,0.71605,0.61686,0.63847,0.66134,0.61675,0.86022,0.62668,1.0,0.64018,0.64815,0.63649,0.66039,0.96248,0.65711,0.64506,0.65477,0.86521,0.8691,0.6481,0.62388,0.73575,0.77975,0.61213,0.62805,0.65784,0.63674,0.80168,0.77073,0.70453,0.73556,0.66562,0.60298,0.59765,0.60059,0.60602,0.59832,0.62077,0.60615,0.73386,0.60891,0.59778,0.67975,0.61456,0.60116,0.61478,0.6561,0.63779,0.62399,0.66961,0.61537,0.63934,0.60812,0.56441,0.12487,0.52555,0.13441,0.92296,0.618,0.62514,0.61872,0.61773,0.68128,0.68156,0.62396,0.61127,0.61139,0.67309,0.90776,0.89484,0.80089,0.95549,0.85165,0.63238,0.64121,0.6177,0.64651
77,0.74922,0.84275,0.75517,0.68788,0.67578,0.60081,0.60332,0.64476,0.6511,0.73364,0.68768,0.74198,0.6315,0.67049,0.676,0.70528,0.72442,0.81398,0.83583,0.86164,0.69558,0.81526,0.88588,0.92436,0.80702,0.75114,0.87331,0.89129,0.83534,0.88245,0.87707,0.8077,0.62703,0.63463,0.70318,0.8666,0.80171,0.66445,0.65206,0.71994,0.76466,0.77896,0.88696,0.84164,0.8716,0.79632,0.63358,0.62836,0.8247,0.73892,0.88587,0.92586,0.85456,0.69548,0.913,0.74166,0.80592,0.89436,0.89474,0.6467,0.7601,0.6321,0.67089,0.87477,0.87094,0.8259,0.77923,0.84111,0.88786,0.75231,0.84208,0.88563,0.83304,0.78745,0.66878,0.88316,0.64018,1.0,0.90307,0.93345,0.874,0.63874,0.91028,0.91465,0.86664,0.6544,0.63797,0.62513,0.84998,0.72252,0.63043,0.83995,0.91361,0.87691,0.80694,0.69489,0.68593,0.6911,0.62693,0.62273,0.7632,0.7025,0.73495,0.68435,0.72582,0.63085,0.66896,0.69261,0.71875,0.72581,0.62212,0.72474,0.71274,0.72789,0.83698,0.82706,0.64296,0.78196,0.77962,0.62631,0.62925,0.62701,0.50939,0.52608,0.14818,0.63429,0.68985,0.82118,0.68854,0.69952,0.76824,0.63009,0.69924,0.73362,0.71634,0.83289,0.65556,0.65544,0.69059,0.63458,0.66396,0.91246,0.87241,0.75859,0.88258
